order_id,customer_id,order_placed_timestamp,order_promised_minutes,order_delivery_time_minutes,dark_store_id,delivery_partner_id,total_amount,payment_type,order_status
1465,102,2024-06-29 07:29:00,15,20,47,136,2874.77,cod,delivered
1466,459,2024-04-26 04:43:00,10,7,12,127,2564.32,cod,delivered
1467,423,2024-11-20 11:13:00,15,10,36,143,1010.75,prepaid,delivered
1468,228,2024-03-22 18:04:00,15,6,29,83,1488.48,prepaid,delivered
1469,190,2024-01-09 03:12:00,10,14,31,85,1438.14,cod,delivered
1470,443,2024-03-06 20:54:00,10,3,42,120,757.9,cod,delivered
1471,142,2024-03-29 03:18:00,10,6,25,113,3039.7,prepaid,delivered
1472,199,2024-01-12 11:32:00,10,7,43,109,1662.15,prepaid,delivered
1473,47,2024-09-25 13:41:00,10,3,42,83,1939.29,cod,delivered
1474,209,2024-12-24 16:08:00,10,13,4,73,1340.34,prepaid,cancelled
1475,72,2024-10-24 11:02:00,10,18,50,108,1089.46,cod,delivered
1476,113,2024-08-28 10:44:00,10,16,25,26,985.17,prepaid,delivered
1477,304,2024-11-26 06:22:00,10,6,43,193,1442.45,cod,delivered
1478,232,2024-02-10 15:33:00,15,13,28,17,476.86,cod,delivered
1479,155,2024-07-28 21:17:00,15,14,45,136,2611.95,prepaid,delivered
1480,357,2024-04-29 08:37:00,10,10,16,169,1719.41,prepaid,delivered
1481,190,2024-08-28 07:06:00,15,25,44,25,1011.66,prepaid,delivered
1482,297,2024-10-22 11:57:00,15,17,18,129,896.01,cod,delivered
1483,21,2024-06-29 15:01:00,10,11,4,70,2760.55,cod,delivered
1484,263,2024-09-02 03:26:00,10,6,23,63,4179.85,prepaid,delivered
1485,478,2024-11-13 14:11:00,10,12,31,76,981.24,prepaid,delivered
1486,477,2024-04-12 01:53:00,10,3,12,183,1776.89,prepaid,delivered
1487,335,2024-10-12 12:49:00,10,18,5,46,1919.15,prepaid,delivered
1488,396,2024-04-06 23:15:00,10,12,44,30,1682.5,prepaid,delivered
1489,123,2024-10-21 02:39:00,10,3,3,5,849.76,cod,delivered
1490,366,2024-04-05 08:15:00,20,17,42,81,1345.25,prepaid,delivered
1491,143,2024-12-14 18:35:00,15,3,4,180,1971.88,cod,delivered
1492,72,2024-12-16 23:15:00,15,9,26,136,1411.02,prepaid,delivered
1493,260,2024-07-22 13:38:00,10,11,45,18,966.02,prepaid,delivered
1494,392,2024-09-30 01:32:00,10,15,22,100,1337.59,prepaid,delivered
1495,144,2024-12-24 16:36:00,10,12,21,98,1993.22,cod,delivered
1496,473,2024-05-31 17:14:00,10,7,25,174,1477.12,prepaid,delivered
1497,470,2024-12-17 22:18:00,10,11,19,22,2718.24,cod,delivered
1498,211,2024-08-15 00:01:00,15,22,26,41,846.18,prepaid,delivered
1499,475,2024-11-21 03:28:00,10,14,37,43,1428.84,cod,delivered
1500,452,2024-12-13 01:52:00,10,5,42,157,3285.77,cod,delivered
1501,268,2024-07-07 12:27:00,10,13,2,70,1306.32,prepaid,delivered
1502,468,2024-11-01 12:41:00,10,5,21,14,2779.63,prepaid,delivered
1503,274,2024-02-17 14:41:00,10,13,21,23,925.04,cod,delivered
1504,410,2024-02-28 19:44:00,15,14,39,174,1494.75,cod,delivered
1505,191,2024-11-20 22:43:00,15,15,48,108,2756.61,cod,delivered
1506,275,2024-05-18 11:04:00,10,15,6,89,172.76,prepaid,returned
1507,92,2024-02-16 16:30:00,10,13,8,161,2216.12,prepaid,delivered
1508,65,2024-03-13 19:34:00,10,15,19,175,1106.28,prepaid,delivered
1509,130,2024-02-02 10:24:00,15,14,21,84,103.58,cod,delivered
1510,440,2024-08-07 22:01:00,10,9,14,144,520.09,cod,delivered
1511,360,2024-03-14 13:35:00,10,8,39,156,1284.59,cod,delivered
1512,85,2024-07-29 22:42:00,10,10,34,99,472.2,prepaid,delivered
1513,271,2024-05-29 11:55:00,10,17,32,102,1460.21,cod,delivered
1514,325,2024-09-28 03:00:00,15,16,32,94,1918.4,prepaid,delivered
1515,418,2024-12-13 21:01:00,10,4,32,146,585.62,cod,delivered
1516,256,2024-08-28 05:50:00,10,12,25,180,502.46,prepaid,delivered
1517,24,2024-01-02 04:27:00,10,5,6,198,4043.96,cod,delivered
1518,177,2024-05-16 10:37:00,10,9,47,126,2071.32,cod,delivered
1519,223,2024-09-27 23:14:00,10,10,20,74,1260.0,prepaid,delivered
1520,87,2024-12-04 17:27:00,10,20,47,74,1916.92,prepaid,delivered
1521,370,2024-06-06 23:32:00,10,5,23,54,368.84,cod,delivered
1522,397,2024-02-24 04:23:00,10,22,2,176,719.07,cod,delivered
1523,168,2024-05-05 17:26:00,20,16,29,169,1855.92,prepaid,delivered
1524,13,2024-11-12 07:34:00,10,6,39,116,2548.99,cod,delivered
1525,241,2024-01-15 18:39:00,10,10,26,5,1014.25,cod,delivered
1526,187,2024-06-01 16:59:00,20,22,17,114,1785.23,prepaid,delivered
1527,26,2024-04-24 06:07:00,10,11,6,52,1299.36,prepaid,delivered
1528,32,2024-07-16 17:51:00,10,7,10,41,1183.22,prepaid,delivered
1529,234,2024-01-08 08:06:00,10,6,39,68,2592.73,prepaid,delivered
1530,391,2024-07-16 07:11:00,10,3,37,137,2133.44,cod,delivered
1531,454,2024-07-26 18:54:00,15,32,33,137,1770.13,prepaid,delivered
1532,343,2024-04-03 13:35:00,10,13,26,3,1184.21,cod,delivered
1533,453,2024-12-21 18:12:00,10,4,30,68,1369.68,prepaid,delivered
1534,403,2024-05-25 22:12:00,15,11,37,149,3131.02,prepaid,delivered
1535,293,2024-04-24 14:56:00,10,11,35,66,2132.88,cod,delivered
1536,318,2024-01-17 11:35:00,10,3,28,181,2458.95,cod,delivered
1537,402,2024-08-05 09:40:00,10,3,42,9,1912.61,prepaid,delivered
1538,198,2024-03-22 16:10:00,15,6,41,156,1638.1,cod,delivered
1539,400,2024-06-24 05:30:00,10,17,39,81,1480.42,cod,delivered
1540,58,2024-01-22 16:22:00,15,7,18,9,888.64,cod,delivered
1541,290,2024-05-14 05:33:00,10,11,20,74,582.55,prepaid,delivered
1542,425,2024-04-26 04:52:00,15,22,13,16,1040.1,cod,delivered
1543,109,2024-12-25 12:27:00,20,32,17,68,2393.74,cod,delivered
1544,212,2024-08-12 01:07:00,10,13,39,98,1686.8,cod,delivered
1545,380,2024-01-08 23:50:00,10,18,16,171,1519.62,cod,delivered
1546,157,2024-11-23 15:37:00,15,16,20,185,43.23,prepaid,delivered
1547,493,2024-09-04 06:45:00,15,10,37,77,566.74,cod,delivered
1548,263,2024-02-28 16:11:00,10,14,2,3,3219.31,prepaid,delivered
1549,450,2024-11-23 04:51:00,15,19,6,173,1385.8,prepaid,delivered
1550,378,2024-06-24 22:06:00,10,8,31,132,949.84,prepaid,delivered
1551,57,2024-07-06 12:29:00,20,30,7,103,909.32,prepaid,delivered
1552,16,2024-12-18 17:39:00,10,13,40,62,1886.37,cod,delivered
1553,384,2024-10-17 19:18:00,15,15,7,34,1202.16,cod,delivered
1554,160,2024-12-29 10:01:00,20,20,24,83,1779.77,cod,delivered
1555,282,2024-02-07 07:30:00,10,20,25,47,1076.36,prepaid,delivered
1556,188,2024-01-01 07:02:00,10,9,13,7,540.1,prepaid,delivered
1557,355,2024-05-16 15:03:00,10,11,39,146,860.72,cod,delivered
1558,495,2024-12-30 01:04:00,15,30,19,84,965.07,prepaid,delivered
1559,169,2024-07-25 10:16:00,20,11,16,181,3551.65,cod,delivered
1560,467,2024-01-04 03:05:00,10,6,12,27,608.36,prepaid,delivered
1561,149,2024-09-01 11:37:00,10,10,18,110,850.12,prepaid,delivered
1562,1,2024-09-02 00:00:00,10,5,31,144,1657.81,prepaid,delivered
1563,467,2024-03-21 09:21:00,10,5,12,149,2493.56,cod,delivered
1564,296,2024-05-21 19:37:00,10,7,33,103,2239.42,cod,delivered
1565,22,2024-02-20 15:56:00,15,21,42,163,951.94,prepaid,delivered
1566,192,2024-11-22 02:25:00,10,6,9,112,566.74,cod,delivered
1567,458,2024-08-13 07:20:00,15,10,14,90,2019.43,cod,delivered
1568,281,2024-12-17 03:24:00,15,17,28,125,1812.2,cod,delivered
1569,186,2024-08-21 11:49:00,15,12,31,87,1384.04,cod,delivered
1570,446,2024-06-17 20:48:00,10,19,17,84,1262.17,prepaid,delivered
1571,237,2024-09-16 22:21:00,10,3,47,83,851.47,cod,delivered
1572,442,2024-12-14 10:36:00,15,10,16,17,841.86,prepaid,cancelled
1573,296,2024-07-12 17:28:00,15,21,33,60,836.58,prepaid,delivered
1574,434,2024-04-23 20:15:00,10,10,34,179,1045.88,prepaid,delivered
1575,425,2024-11-23 20:03:00,20,17,14,149,1871.38,prepaid,delivered
1576,212,2024-04-05 05:37:00,10,18,39,77,947.86,prepaid,delivered
1577,319,2024-12-16 00:32:00,10,18,17,145,1487.24,cod,cancelled
1578,155,2024-03-24 12:46:00,10,11,26,7,2775.17,cod,delivered
1579,28,2024-01-28 01:52:00,10,7,18,78,661.04,prepaid,delivered
1580,299,2024-04-12 17:35:00,15,12,39,59,2574.01,cod,delivered
1581,240,2024-05-18 21:11:00,15,16,18,100,1404.78,cod,delivered
1582,97,2024-11-23 11:27:00,10,15,30,16,974.68,prepaid,delivered
1583,309,2024-05-18 21:40:00,15,17,42,143,1001.73,cod,delivered
1584,164,2024-08-01 18:25:00,10,21,40,144,451.12,prepaid,delivered
1585,415,2024-09-04 11:41:00,15,10,11,3,2856.02,cod,delivered
1586,181,2024-02-19 19:39:00,10,3,44,189,23.5,prepaid,delivered
1587,440,2024-05-28 04:58:00,10,7,17,183,1835.68,prepaid,delivered
1588,211,2024-11-13 11:13:00,10,20,44,182,1392.41,cod,delivered
1589,264,2024-09-14 17:24:00,15,12,9,120,1234.91,cod,delivered
1590,438,2024-08-18 12:39:00,15,20,5,65,842.43,cod,delivered
1591,48,2024-05-07 21:20:00,15,8,6,126,1066.82,prepaid,delivered
1592,109,2024-11-26 00:08:00,10,5,14,47,63.36,prepaid,delivered
1593,6,2024-02-07 22:59:00,10,10,44,154,75.44,cod,delivered
1594,234,2024-05-16 16:34:00,15,3,9,121,332.86,prepaid,delivered
1595,140,2024-10-30 03:09:00,10,13,31,193,513.34,prepaid,delivered
1596,458,2024-06-23 03:22:00,10,7,11,2,980.62,cod,delivered
1597,249,2024-05-22 23:15:00,10,4,18,153,1756.46,prepaid,returned
1598,438,2024-11-12 15:13:00,10,10,27,18,3825.02,cod,delivered
1599,203,2024-12-02 00:32:00,15,7,23,196,1270.39,prepaid,delivered
1600,496,2024-02-29 08:24:00,10,3,16,156,1361.06,cod,delivered
1601,31,2024-05-21 10:41:00,15,14,33,47,2851.68,cod,delivered
1602,8,2024-02-24 16:23:00,10,4,38,109,1287.31,prepaid,delivered
1603,374,2024-08-03 10:26:00,10,12,9,18,1554.97,cod,delivered
1604,71,2024-03-12 23:04:00,10,3,6,80,485.06,cod,returned
1605,156,2024-04-24 20:27:00,10,15,25,40,1426.09,prepaid,delivered
1606,40,2024-04-21 08:38:00,10,3,14,173,3814.6,prepaid,delivered
1607,133,2024-10-09 07:23:00,10,20,24,28,3491.99,prepaid,delivered
1608,21,2024-07-26 20:56:00,10,8,16,197,960.86,prepaid,delivered
1609,200,2024-02-06 04:51:00,10,6,27,145,1836.62,prepaid,delivered
1610,341,2024-01-17 16:50:00,10,3,43,195,1693.73,cod,delivered
1611,226,2024-06-13 07:18:00,10,22,4,148,703.94,cod,delivered
1612,93,2024-07-16 07:18:00,10,8,12,96,1500.57,prepaid,cancelled
1613,52,2024-10-22 19:35:00,10,8,5,44,1070.52,cod,cancelled
1614,386,2024-11-06 16:24:00,10,3,28,75,1298.85,cod,delivered
1615,369,2024-06-16 22:27:00,15,26,33,87,1015.56,cod,delivered
1616,123,2024-07-30 16:41:00,10,14,17,117,529.65,cod,delivered
1617,236,2024-11-15 11:51:00,15,18,34,2,607.71,prepaid,delivered
1618,469,2024-01-17 18:14:00,10,7,27,198,408.16,prepaid,delivered
1619,7,2024-03-07 02:40:00,15,18,20,33,770.76,cod,delivered
1620,181,2024-10-24 22:36:00,20,13,26,131,497.21,prepaid,delivered
1621,357,2024-07-30 02:03:00,15,15,16,173,2021.49,prepaid,delivered
1622,360,2024-09-17 11:02:00,15,18,6,142,1819.57,cod,cancelled
1623,75,2024-05-05 14:42:00,20,15,46,132,907.12,prepaid,delivered
1624,336,2024-06-12 21:31:00,10,3,37,181,1864.58,cod,delivered
1625,107,2024-05-13 18:08:00,10,3,15,82,1054.94,prepaid,delivered
1626,389,2024-07-17 22:24:00,15,4,9,78,1193.52,cod,delivered
1627,197,2024-07-30 22:06:00,10,7,20,56,1391.56,prepaid,delivered
1628,499,2024-06-24 08:46:00,15,8,15,187,1684.17,cod,delivered
1629,76,2024-10-09 19:39:00,15,16,38,171,197.71,cod,delivered
1630,71,2024-02-03 09:45:00,10,8,9,90,270.9,cod,delivered
1631,379,2024-06-16 01:37:00,10,3,41,93,1341.7,cod,delivered
1632,132,2024-05-18 23:02:00,10,16,6,73,3406.39,prepaid,delivered
1633,453,2024-05-15 08:16:00,10,15,23,131,2142.48,prepaid,delivered
1634,498,2024-10-21 21:36:00,15,12,28,115,1463.47,cod,delivered
1635,102,2024-07-24 12:27:00,15,24,24,24,2344.22,prepaid,delivered
1636,29,2024-03-07 02:53:00,10,16,17,53,22.5,cod,delivered
1637,164,2024-12-15 00:12:00,10,12,29,197,419.5,cod,cancelled
1638,219,2024-06-23 16:50:00,10,19,4,51,955.07,cod,delivered
1639,107,2024-08-18 10:44:00,10,11,38,68,2760.94,prepaid,delivered
1640,318,2024-08-20 13:56:00,20,21,46,160,2234.55,prepaid,delivered
1641,267,2024-04-05 01:01:00,10,3,22,14,533.58,cod,delivered
1642,328,2024-07-01 23:56:00,15,13,45,73,1090.26,cod,delivered
1643,173,2024-10-04 03:14:00,10,11,21,188,43.61,prepaid,delivered
1644,38,2024-05-02 05:37:00,10,10,20,65,3907.08,cod,delivered
1645,382,2024-02-17 19:46:00,10,5,20,78,1792.9,cod,delivered
1646,82,2024-03-23 22:49:00,10,19,17,61,2229.5,cod,delivered
1647,426,2024-08-10 14:43:00,10,21,47,116,2016.54,cod,delivered
1648,352,2024-06-26 20:26:00,10,11,44,173,2065.31,cod,delivered
1649,67,2024-08-18 16:52:00,10,14,43,12,821.2,cod,delivered
1650,120,2024-02-17 05:37:00,15,10,2,144,1610.75,cod,delivered
1651,57,2024-03-18 12:00:00,10,9,37,120,1384.38,cod,delivered
1652,218,2024-02-25 19:21:00,10,5,15,167,651.29,prepaid,delivered
1653,233,2024-10-25 01:29:00,10,5,5,29,1914.49,prepaid,delivered
1654,385,2024-03-11 11:33:00,10,15,4,143,1231.91,prepaid,delivered
1655,268,2024-05-24 05:49:00,10,3,23,22,1589.11,prepaid,delivered
1656,30,2024-08-10 11:02:00,15,7,25,138,585.62,cod,delivered
1657,158,2024-07-07 05:48:00,15,15,49,170,213.97,cod,delivered
1658,288,2024-12-23 17:32:00,10,12,48,104,1110.2,cod,delivered
1659,311,2024-08-21 11:27:00,10,3,25,97,63.36,cod,delivered
1660,135,2024-12-07 22:00:00,15,17,4,151,578.83,prepaid,delivered
1661,299,2024-07-02 20:42:00,10,16,39,151,2157.27,prepaid,delivered
1662,350,2024-07-22 15:40:00,10,6,8,187,1603.77,cod,delivered
1663,73,2024-11-02 16:21:00,10,16,42,11,719.01,prepaid,delivered
1664,270,2024-05-28 07:42:00,15,3,45,1,836.17,prepaid,delivered
1665,491,2024-02-05 21:06:00,15,6,32,47,2942.63,cod,delivered
1666,49,2024-09-03 07:15:00,15,9,20,115,1823.22,cod,delivered
1667,108,2024-09-24 18:41:00,15,21,20,195,1575.41,cod,delivered
1668,406,2024-10-18 18:13:00,10,13,10,76,1287.85,cod,delivered
1669,436,2024-12-14 10:55:00,10,14,6,138,1487.09,prepaid,delivered
1670,336,2024-08-29 16:16:00,15,19,7,135,803.91,prepaid,delivered
1671,161,2024-10-07 13:45:00,20,23,33,70,1522.76,cod,delivered
1672,435,2024-12-14 18:08:00,10,7,26,199,2307.04,prepaid,delivered
1673,411,2024-11-10 17:55:00,15,11,25,167,952.63,cod,delivered
1674,332,2024-05-31 13:04:00,10,7,17,79,422.3,cod,delivered
1675,54,2024-12-15 07:12:00,10,3,13,72,1857.14,cod,delivered
1676,75,2024-11-19 01:57:00,10,3,33,174,1319.43,prepaid,delivered
1677,388,2024-04-03 13:12:00,10,6,42,48,948.68,prepaid,delivered
1678,74,2024-03-06 17:13:00,10,15,25,33,1086.21,cod,delivered
1679,175,2024-06-24 05:42:00,15,18,48,93,1421.64,cod,delivered
1680,29,2024-10-16 20:55:00,10,17,11,166,2634.31,cod,cancelled
1681,267,2024-10-07 03:00:00,10,4,33,170,973.55,cod,delivered
1682,146,2024-03-05 21:02:00,10,5,6,11,1793.78,prepaid,delivered
1683,47,2024-08-16 20:00:00,15,12,32,135,2052.85,cod,delivered
1684,330,2024-02-26 13:26:00,10,11,47,176,2002.76,prepaid,delivered
1685,37,2024-12-25 09:43:00,10,5,17,10,3819.67,cod,delivered
1686,294,2024-06-25 19:14:00,10,11,50,48,289.85,prepaid,delivered
1687,426,2024-03-15 02:45:00,10,5,41,67,854.53,cod,delivered
1688,488,2024-01-01 22:39:00,15,18,26,88,909.24,cod,delivered
1689,267,2024-05-26 23:18:00,10,22,33,175,2313.8,prepaid,delivered
1690,139,2024-05-20 11:51:00,15,13,37,7,1459.01,prepaid,delivered
1691,57,2024-04-22 23:32:00,20,20,41,49,2918.64,prepaid,delivered
1692,143,2024-12-07 20:33:00,10,8,16,126,1344.81,prepaid,delivered
1693,124,2024-08-21 01:32:00,10,3,49,37,2889.06,prepaid,delivered
1694,106,2024-12-04 13:43:00,15,18,18,184,970.27,cod,delivered
1695,252,2024-07-27 16:01:00,15,15,32,148,1949.94,cod,delivered
1696,467,2024-08-20 08:49:00,10,5,12,4,914.03,cod,delivered
1697,127,2024-07-30 19:46:00,10,3,44,39,1877.58,prepaid,delivered
1698,344,2024-07-22 23:19:00,10,16,20,118,822.65,prepaid,delivered
1699,43,2024-03-23 16:45:00,10,16,9,29,2672.36,prepaid,delivered
1700,414,2024-05-22 15:46:00,15,13,18,79,1200.48,cod,delivered
1701,449,2024-05-18 16:24:00,15,11,33,46,828.09,cod,delivered
1702,352,2024-06-08 05:03:00,20,17,45,200,1881.09,cod,delivered
1703,96,2024-04-22 07:08:00,15,11,20,15,541.5,prepaid,returned
1704,69,2024-05-09 02:06:00,10,11,43,143,2061.19,prepaid,delivered
1705,171,2024-07-10 17:43:00,20,17,20,151,1026.68,prepaid,delivered
1706,190,2024-05-30 20:38:00,20,24,45,27,869.52,cod,delivered
1707,179,2024-06-26 12:02:00,10,12,6,8,1633.35,prepaid,delivered
1708,92,2024-12-28 12:26:00,10,20,16,19,764.63,cod,delivered
1709,288,2024-01-19 00:36:00,10,10,23,67,363.77,cod,delivered
1710,4,2024-10-23 23:24:00,15,13,41,118,1308.55,prepaid,delivered
1711,469,2024-04-25 07:05:00,15,19,1,153,536.84,prepaid,cancelled
1712,178,2024-02-27 02:12:00,10,3,20,59,2110.97,prepaid,delivered
1713,475,2024-04-30 18:08:00,10,3,47,33,974.97,cod,delivered
1714,494,2024-11-20 04:52:00,10,3,6,83,2941.43,prepaid,delivered
1715,95,2024-03-02 11:48:00,10,3,31,192,2386.04,prepaid,delivered
1716,14,2024-08-09 11:30:00,15,14,50,173,1882.97,cod,delivered
1717,494,2024-10-18 09:04:00,15,18,6,97,587.0,prepaid,delivered
1718,102,2024-01-13 21:46:00,10,20,41,37,1133.7,prepaid,delivered
1719,88,2024-11-22 15:35:00,10,17,18,56,2035.38,prepaid,delivered
1720,439,2024-10-01 22:41:00,20,22,18,61,2326.75,prepaid,cancelled
1721,165,2024-07-02 23:40:00,10,12,19,81,1226.06,cod,delivered
1722,309,2024-03-14 21:48:00,15,11,18,67,465.51,cod,delivered
1723,435,2024-01-20 07:19:00,15,15,44,125,2460.87,prepaid,returned
1724,189,2024-06-01 00:24:00,10,17,20,85,38.83,cod,delivered
1725,321,2024-08-24 16:03:00,10,9,36,181,619.92,cod,delivered
1726,18,2024-09-08 21:05:00,10,13,50,13,485.72,cod,delivered
1727,351,2024-09-06 16:37:00,10,12,27,110,1290.46,cod,delivered
1728,276,2024-07-16 23:51:00,20,10,45,13,821.64,cod,delivered
1729,380,2024-03-31 15:40:00,15,7,16,117,1407.24,prepaid,delivered
1730,442,2024-06-30 16:31:00,10,8,36,39,574.77,cod,delivered
1731,99,2024-11-24 23:38:00,10,3,13,56,753.82,prepaid,delivered
1732,344,2024-09-19 13:00:00,10,12,25,96,708.54,prepaid,delivered
1733,478,2024-09-29 15:13:00,10,9,45,181,1315.03,prepaid,delivered
1734,431,2024-01-21 00:51:00,10,3,27,45,1882.3,cod,delivered
1735,255,2024-05-12 13:20:00,20,15,14,104,1740.42,cod,delivered
1736,292,2024-09-14 07:33:00,15,13,48,196,1568.95,prepaid,delivered
1737,62,2024-09-03 06:23:00,10,10,32,158,238.03,prepaid,delivered
1738,214,2024-02-10 03:24:00,10,7,18,153,636.37,cod,delivered
1739,110,2024-06-06 09:23:00,15,22,42,122,2343.26,prepaid,delivered
1740,230,2024-11-02 07:45:00,15,21,32,111,1476.52,prepaid,delivered
1741,82,2024-11-02 08:09:00,15,22,3,102,3573.01,cod,delivered
1742,442,2024-07-07 07:53:00,10,6,10,27,43.61,prepaid,delivered
1743,354,2024-11-30 22:45:00,10,3,35,7,351.45,cod,delivered
1744,189,2024-09-30 01:57:00,10,11,25,190,343.09,cod,delivered
1745,102,2024-06-27 18:45:00,10,8,7,195,2284.64,cod,delivered
1746,34,2024-12-08 03:11:00,20,12,43,198,988.12,cod,delivered
1747,367,2024-09-26 05:34:00,10,7,42,32,1812.03,prepaid,delivered
1748,423,2024-06-11 07:30:00,10,12,21,53,2346.25,prepaid,delivered
1749,302,2024-04-01 09:06:00,10,10,33,20,1578.26,prepaid,delivered
1750,121,2024-10-06 18:36:00,20,16,10,85,597.23,cod,delivered
1751,475,2024-05-27 12:51:00,15,9,24,168,1508.78,prepaid,delivered
1752,297,2024-04-16 22:19:00,15,3,18,21,3168.25,prepaid,delivered
1753,292,2024-06-17 03:58:00,10,7,48,4,3115.93,prepaid,delivered
1754,139,2024-06-20 20:54:00,20,23,24,56,1058.11,prepaid,delivered
1755,425,2024-10-11 20:30:00,10,4,35,192,1660.64,prepaid,delivered
1756,276,2024-11-04 15:15:00,10,12,45,104,113.28,prepaid,delivered
1757,484,2024-09-29 20:27:00,15,14,20,51,2322.92,cod,delivered
1758,453,2024-04-25 01:21:00,20,34,30,99,1760.36,cod,delivered
1759,452,2024-07-04 05:01:00,10,7,42,84,2020.14,prepaid,delivered
1760,31,2024-01-20 14:34:00,10,17,38,178,2569.05,prepaid,delivered
1761,62,2024-06-25 23:48:00,10,9,42,26,1208.12,prepaid,delivered
1762,295,2024-06-20 17:26:00,15,14,50,73,1368.38,cod,delivered
1763,286,2024-06-17 02:45:00,10,9,33,35,1343.47,cod,delivered
1764,437,2024-01-28 03:21:00,10,17,30,64,1652.85,prepaid,delivered
1765,127,2024-06-08 04:26:00,15,23,31,180,1709.29,cod,delivered
1766,424,2024-09-01 17:24:00,10,13,25,69,63.36,cod,delivered
1767,398,2024-06-21 11:39:00,10,7,37,5,3195.58,cod,delivered
1768,328,2024-04-03 22:26:00,10,16,50,98,1224.54,cod,delivered
1769,447,2024-06-09 23:38:00,10,8,50,82,1423.9,prepaid,cancelled
1770,33,2024-06-28 08:48:00,10,3,9,139,2387.67,prepaid,delivered
1771,275,2024-10-04 16:23:00,10,12,6,193,327.24,prepaid,delivered
1772,237,2024-10-08 11:14:00,15,24,47,2,2196.61,prepaid,delivered
1773,249,2024-02-02 01:37:00,10,12,18,90,721.88,cod,delivered
1774,278,2024-06-16 12:24:00,10,3,11,60,541.41,cod,delivered
1775,258,2024-03-11 05:29:00,20,26,6,100,1913.24,cod,delivered
1776,101,2024-11-04 18:31:00,10,22,39,181,1943.08,prepaid,delivered
1777,390,2024-12-09 05:15:00,10,10,38,156,1251.74,cod,delivered
1778,396,2024-05-08 22:59:00,10,13,50,22,1410.13,prepaid,delivered
1779,493,2024-03-26 01:15:00,20,21,37,54,1639.88,cod,delivered
1780,211,2024-10-08 13:56:00,20,15,45,135,812.26,cod,delivered
1781,42,2024-10-15 11:24:00,15,21,39,29,1902.06,prepaid,delivered
1782,312,2024-06-06 14:55:00,10,12,24,102,2110.92,prepaid,delivered
1783,310,2024-06-04 05:06:00,10,7,50,178,1828.03,prepaid,delivered
1784,342,2024-08-12 03:46:00,10,3,43,137,644.15,prepaid,delivered
1785,392,2024-03-02 19:58:00,20,26,40,79,765.27,cod,delivered
1786,98,2024-02-07 10:35:00,10,14,25,109,374.2,cod,delivered
1787,168,2024-09-26 06:32:00,10,3,28,41,2524.71,cod,delivered
1788,80,2024-10-29 08:23:00,15,6,17,112,1679.88,prepaid,delivered
1789,107,2024-01-18 10:29:00,10,3,33,144,2287.68,prepaid,delivered
1790,309,2024-12-09 02:20:00,15,22,42,143,415.56,prepaid,delivered
1791,53,2024-03-14 08:27:00,10,17,50,196,1336.98,prepaid,delivered
1792,119,2024-10-14 07:45:00,10,3,46,26,954.55,cod,delivered
1793,185,2024-07-19 17:41:00,15,22,40,143,1913.68,prepaid,delivered
1794,489,2024-03-21 19:13:00,10,3,5,71,1059.96,prepaid,delivered
1795,11,2024-08-10 10:00:00,10,21,20,124,2226.12,prepaid,delivered
1796,442,2024-03-13 10:46:00,10,3,21,143,1632.05,prepaid,delivered
1797,429,2024-03-17 08:10:00,15,18,49,169,1430.28,cod,delivered
1798,498,2024-08-22 13:47:00,10,4,28,74,1088.0,cod,delivered
1799,464,2024-04-06 02:33:00,10,10,24,198,948.49,cod,delivered
1800,459,2024-09-09 20:02:00,10,7,12,129,2371.23,cod,delivered
1801,238,2024-02-26 17:52:00,15,13,20,88,1285.16,cod,delivered
1802,315,2024-08-10 13:41:00,10,3,47,35,2339.48,cod,delivered
1803,395,2024-05-29 07:39:00,15,15,41,67,2773.4,cod,returned
1804,128,2024-12-03 22:42:00,15,17,5,151,511.69,cod,delivered
1805,349,2024-08-31 05:59:00,10,4,20,45,1068.62,prepaid,delivered
1806,193,2024-03-23 19:42:00,15,19,34,148,1813.65,prepaid,delivered
1807,156,2024-09-09 05:13:00,10,9,20,158,2115.51,cod,delivered
1808,112,2024-02-04 08:10:00,10,7,39,86,3378.16,cod,delivered
1809,103,2024-05-21 01:46:00,15,23,5,139,2145.36,prepaid,delivered
1810,287,2024-06-21 14:32:00,10,9,6,51,2714.52,prepaid,delivered
1811,79,2024-10-08 18:05:00,10,14,19,44,1615.47,cod,delivered
1812,131,2024-01-20 00:24:00,15,13,9,161,512.42,cod,delivered
1813,296,2024-02-18 02:07:00,15,6,28,94,961.16,cod,delivered
1814,390,2024-02-05 10:53:00,10,7,40,176,3045.77,cod,delivered
1815,148,2024-09-15 06:38:00,15,19,5,48,358.03,cod,delivered
1816,305,2024-08-26 01:51:00,15,24,47,93,3059.99,cod,delivered
1817,426,2024-09-16 20:38:00,10,19,34,59,698.62,cod,delivered
1818,419,2024-09-19 07:07:00,10,22,28,97,585.62,cod,delivered
1819,199,2024-01-16 12:03:00,10,3,30,1,1890.26,cod,delivered
1820,338,2024-01-29 14:42:00,15,12,1,163,972.53,prepaid,delivered
1821,76,2024-05-20 20:43:00,10,10,15,157,864.68,prepaid,delivered
1822,340,2024-10-09 06:49:00,20,23,49,59,1095.13,prepaid,delivered
1823,2,2024-03-10 07:27:00,15,5,49,86,3792.99,cod,delivered
1824,31,2024-11-27 21:06:00,10,9,33,52,169.27,prepaid,delivered
