order_item_id,order_id,product_id,add_to_cart_order,quantity,item_price
3710,1480,23,9,1,580.85
3711,1480,32,6,1,291.3
3712,1481,94,10,1,533.58
3713,1481,60,3,1,478.08
3714,1482,177,7,1,311.18
3715,1482,189,1,1,169.27
3716,1482,179,4,1,415.56
3717,1483,178,3,1,457.92
3718,1483,107,6,1,249.58
3719,1483,161,5,1,988.03
3720,1483,164,5,2,532.51
3721,1484,85,4,2,951.36
3722,1484,167,2,1,601.08
3723,1484,130,9,1,238.03
3724,1484,37,2,2,719.01
3725,1485,110,10,1,512.42
3726,1485,27,9,1,468.82
3727,1486,143,1,1,358.03
3728,1486,29,1,1,437.82
3729,1486,10,9,1,981.04
3730,1487,84,7,2,365.63
3731,1487,27,9,1,468.82
3732,1487,14,6,1,719.07
3733,1488,200,4,1,397.96
3734,1488,97,8,1,428.97
3735,1488,35,2,1,855.57
3736,1489,52,10,1,849.76
3737,1490,192,3,1,972.53
3738,1490,107,3,1,249.58
3739,1490,50,5,1,123.14
3740,1491,90,3,1,941.15
3741,1491,191,4,1,333.59
3742,1491,34,4,2,348.57
3743,1492,75,10,1,166.93
3744,1492,115,5,1,987.09
3745,1492,152,2,2,128.5
3746,1493,48,6,1,773.02
3747,1493,91,3,1,193.0
3748,1494,127,7,1,221.45
3749,1494,39,9,1,894.98
3750,1494,146,10,2,110.58
3751,1495,149,6,1,451.03
3752,1495,27,10,1,468.82
3753,1495,62,10,1,75.44
3754,1495,98,5,1,997.93
3755,1496,164,6,1,532.51
3756,1496,122,2,1,596.04
3757,1496,34,8,1,348.57
3758,1497,181,6,1,189.96
3759,1497,85,3,2,951.36
3760,1497,117,6,2,312.78
3761,1498,18,6,1,770.74
3762,1498,62,3,1,75.44
3763,1499,20,2,1,634.46
3764,1499,21,3,1,794.38
3765,1500,170,10,1,203.94
3766,1500,48,2,1,773.02
3767,1500,87,10,2,928.89
3768,1500,149,9,1,451.03
3769,1501,151,3,2,653.16
3770,1502,7,8,1,736.9
3771,1502,186,8,1,896.45
3772,1502,112,6,1,549.05
3773,1502,17,8,1,597.23
3774,1503,95,2,1,196.96
3775,1503,74,3,1,728.08
3776,1504,108,8,1,748.66
3777,1504,66,6,1,243.63
3778,1504,36,4,1,502.46
3779,1505,142,10,1,974.97
3780,1505,15,5,1,722.34
3781,1505,104,7,2,529.65
3782,1506,67,6,2,86.38
3783,1507,112,2,1,549.05
3784,1507,184,3,1,354.38
3785,1507,108,8,1,748.66
3786,1507,160,9,1,564.03
3787,1508,153,2,1,263.0
3788,1508,92,8,2,421.64
3789,1509,5,5,1,103.58
3790,1510,172,2,1,43.23
3791,1510,199,8,1,476.86
3792,1511,84,6,1,365.63
3793,1511,171,6,1,582.55
3794,1511,163,1,1,336.41
3795,1512,172,9,1,43.23
3796,1512,97,8,1,428.97
3797,1513,61,3,1,909.57
3798,1513,173,3,2,180.34
3799,1513,181,5,1,189.96
3800,1514,160,10,1,564.03
3801,1514,186,7,1,896.45
3802,1514,178,6,1,457.92
3803,1515,82,8,1,585.62
3804,1516,36,1,1,502.46
3805,1517,189,10,1,169.27
3806,1517,115,9,2,987.09
3807,1517,10,10,1,981.04
3808,1517,8,3,1,561.44
3809,1517,143,6,1,358.03
3810,1518,72,7,1,810.01
3811,1518,77,10,2,209.16
3812,1518,176,8,1,278.96
3813,1518,160,2,1,564.03
3814,1519,10,9,1,981.04
3815,1519,176,1,1,278.96
3816,1520,87,1,1,928.89
3817,1520,161,3,1,988.03
3818,1521,194,2,2,184.42
3819,1522,14,3,1,719.07
3820,1523,191,1,1,333.59
3821,1523,85,10,1,951.36
3822,1523,154,9,1,401.7
3823,1523,189,10,1,169.27
3824,1524,66,5,1,243.63
3825,1524,110,2,2,512.42
3826,1524,88,7,1,761.38
3827,1524,5,5,1,103.58
3828,1524,179,9,1,415.56
3829,1525,30,10,1,342.05
3830,1525,101,4,1,672.2
3831,1526,196,10,2,86.58
3832,1526,78,1,1,708.19
3833,1526,131,9,1,903.88
3834,1527,172,2,2,43.23
3835,1527,1,10,1,151.01
3836,1527,18,6,1,770.74
3837,1527,100,9,1,291.15
3838,1528,21,8,1,794.38
3839,1528,34,7,1,348.57
3840,1528,119,8,1,40.27
3841,1529,177,9,1,311.18
3842,1529,10,4,1,981.04
3843,1529,34,5,1,348.57
3844,1529,128,8,1,951.94
3845,1530,35,2,2,855.57
3846,1530,19,5,1,422.3
3847,1531,166,6,2,86.54
3848,1531,33,2,1,155.41
3849,1531,109,9,2,720.82
3850,1532,197,4,1,930.21
3851,1532,11,1,1,254.0
3852,1533,88,9,1,761.38
3853,1533,159,4,1,608.3
3854,1534,185,2,2,928.57
3855,1534,38,9,1,587.0
3856,1534,194,7,1,184.42
3857,1534,36,3,1,502.46
3858,1535,138,3,1,988.12
3859,1535,3,9,1,881.76
3860,1535,153,8,1,263.0
3861,1536,37,7,1,719.01
3862,1536,82,4,1,585.62
3863,1536,13,8,1,519.86
3864,1536,20,6,1,634.46
3865,1537,47,5,1,432.53
3866,1537,132,6,1,543.86
3867,1537,52,9,1,849.76
3868,1537,172,9,2,43.23
3869,1538,188,6,1,349.31
3870,1538,67,9,1,86.38
3871,1538,44,8,1,558.26
3872,1538,141,3,1,644.15
3873,1539,136,9,1,855.45
3874,1539,149,5,1,451.03
3875,1539,80,3,1,63.36
3876,1539,146,4,1,110.58
3877,1540,50,6,1,123.14
3878,1540,162,9,1,418.29
3879,1540,5,3,1,103.58
3880,1540,66,5,1,243.63
3881,1541,171,8,1,582.55
3882,1542,68,6,1,836.16
3883,1542,170,3,1,203.94
3884,1543,61,7,2,909.57
3885,1543,62,8,1,75.44
3886,1543,107,3,2,249.58
3887,1544,145,7,2,779.15
3888,1544,152,10,1,128.5
3889,1545,47,3,1,432.53
3890,1545,28,1,1,30.39
3891,1545,13,2,1,519.86
3892,1545,193,9,1,536.84
3893,1546,172,1,1,43.23
3894,1547,22,4,1,566.74
3895,1548,134,1,1,797.28
3896,1548,167,3,2,601.08
3897,1548,185,7,1,928.57
3898,1548,32,3,1,291.3
3899,1549,160,3,2,564.03
3900,1549,95,10,1,196.96
3901,1549,28,9,2,30.39
3902,1550,61,5,1,909.57
3903,1550,119,4,1,40.27
3904,1551,29,7,1,437.82
3905,1551,64,6,1,471.5
3906,1552,197,7,1,930.21
3907,1552,60,6,2,478.08
3908,1553,167,1,2,601.08
3909,1554,106,1,1,609.75
3910,1554,75,2,2,166.93
3911,1554,68,5,1,836.16
3912,1555,38,7,1,587.0
3913,1555,76,1,1,489.36
3914,1556,165,5,1,540.1
3915,1557,194,6,1,184.42
3916,1557,19,10,1,422.3
3917,1557,11,7,1,254.0
3918,1558,64,9,1,471.5
3919,1558,12,6,1,200.18
3920,1558,28,6,1,30.39
3921,1558,153,6,1,263.0
3922,1559,139,2,2,821.64
3923,1559,49,9,1,634.51
3924,1559,162,2,1,418.29
3925,1559,35,1,1,855.57
3926,1560,46,9,1,43.61
3927,1560,45,3,1,541.25
3928,1560,54,1,1,23.5
3929,1561,151,6,1,653.16
3930,1561,95,1,1,196.96
3931,1562,42,6,1,836.17
3932,1562,139,8,1,821.64
3933,1563,62,3,1,75.44
3934,1563,70,4,1,715.14
3935,1563,91,3,1,193.0
3936,1563,58,3,2,754.99
3937,1564,38,8,1,587.0
3938,1564,151,6,1,653.16
3939,1564,8,9,1,561.44
3940,1564,29,5,1,437.82
3941,1565,128,4,1,951.94
3942,1566,22,4,1,566.74
3943,1567,59,7,1,302.4
3944,1567,43,9,1,763.31
3945,1567,199,10,2,476.86
3946,1568,94,1,1,533.58
3947,1568,166,3,1,86.54
3948,1568,122,1,2,596.04
3949,1569,97,1,1,428.97
3950,1569,51,6,1,955.07
3951,1570,71,9,1,23.43
3952,1570,55,7,1,809.77
3953,1570,97,9,1,428.97
3954,1571,1,7,1,151.01
3955,1571,193,9,1,536.84
3956,1571,137,2,1,163.62
3957,1572,95,7,1,196.96
3958,1572,187,9,1,644.9
3959,1573,162,9,2,418.29
3960,1574,77,1,2,209.16
3961,1574,100,4,1,291.15
3962,1574,163,3,1,336.41
3963,1575,186,5,1,896.45
3964,1575,130,6,1,238.03
3965,1575,7,2,1,736.9
3966,1576,116,6,1,947.86
3967,1577,120,10,1,856.35
3968,1577,40,9,1,630.89
3969,1578,98,4,2,997.93
3970,1578,163,9,1,336.41
3971,1578,127,3,2,221.45
3972,1579,124,8,1,574.46
3973,1579,196,5,1,86.58
3974,1580,55,8,1,809.77
3975,1580,178,1,1,457.92
3976,1580,151,8,2,653.16
3977,1581,175,9,1,864.68
3978,1581,165,4,1,540.1
3979,1582,170,5,1,203.94
3980,1582,18,5,1,770.74
3981,1583,34,5,1,348.57
3982,1583,151,5,1,653.16
3983,1584,4,7,1,451.12
3984,1585,58,9,1,754.99
3985,1585,184,6,2,354.38
3986,1585,88,9,1,761.38
3987,1585,40,10,1,630.89
3988,1586,54,7,1,23.5
3989,1587,12,4,1,200.18
3990,1587,145,7,1,779.15
3991,1587,120,1,1,856.35
3992,1588,193,5,1,536.84
3993,1588,35,9,1,855.57
3994,1589,118,8,1,176.49
3995,1589,121,2,1,207.99
3996,1589,67,1,1,86.38
3997,1589,172,7,1,43.23
3998,1589,109,1,1,720.82
3999,1590,50,2,1,123.14
4000,1590,2,4,1,386.09
4001,1590,56,7,2,166.6
4002,1591,200,1,2,397.96
4003,1591,114,4,1,270.9
4004,1592,80,3,1,63.36
4005,1593,62,1,1,75.44
4006,1594,196,10,1,86.58
4007,1594,50,1,2,123.14
4008,1595,157,9,1,513.34
4009,1596,126,6,2,414.87
4010,1596,62,10,2,75.44
4011,1597,46,1,1,43.61
4012,1597,91,7,2,193.0
4013,1597,87,9,1,928.89
4014,1597,200,5,1,397.96
4015,1598,149,7,2,451.03
4016,1598,161,4,2,988.03
4017,1598,27,7,1,468.82
4018,1598,60,8,1,478.08
4019,1599,41,2,1,687.18
4020,1599,83,3,1,583.21
4021,1600,142,8,1,974.97
4022,1600,2,4,1,386.09
4023,1601,159,5,1,608.3
4024,1601,132,1,1,543.86
4025,1601,52,7,2,849.76
4026,1602,16,8,1,38.83
4027,1602,169,1,1,698.16
4028,1602,103,7,2,275.16
4029,1603,120,9,1,856.35
4030,1603,188,3,2,349.31
4031,1604,182,6,1,485.06
4032,1605,142,2,1,974.97
4033,1605,4,4,1,451.12
4034,1606,98,7,1,997.93
4035,1606,25,10,1,949.14
4036,1606,20,5,1,634.46
4037,1606,60,4,1,478.08
4038,1606,58,3,1,754.99
4039,1607,107,2,1,249.58
4040,1607,18,3,1,770.74
4041,1607,126,1,1,414.87
4042,1607,172,7,2,43.23
4043,1607,133,4,2,985.17
4044,1608,64,1,1,471.5
4045,1608,76,5,1,489.36
4046,1609,20,3,1,634.46
4047,1609,167,4,2,601.08
4048,1610,166,8,1,86.54
4049,1610,52,10,1,849.76
4050,1610,141,3,1,644.15
4051,1610,183,4,1,113.28
4052,1611,135,7,1,703.94
4053,1612,152,5,1,128.5
4054,1612,164,5,2,532.51
4055,1612,66,3,1,243.63
4056,1612,195,5,1,63.42
4057,1613,31,4,1,351.45
4058,1613,14,9,1,719.07
4059,1614,58,10,1,754.99
4060,1614,132,10,1,543.86
4061,1615,175,7,1,864.68
4062,1615,62,4,2,75.44
4063,1616,104,10,1,529.65
4064,1617,125,7,1,607.71
4065,1618,71,10,1,23.43
4066,1618,121,3,1,207.99
4067,1618,9,7,2,44.76
4068,1618,46,6,2,43.61
4069,1619,5,5,1,103.58
4070,1619,191,7,2,333.59
4071,1620,137,2,1,163.62
4072,1620,191,7,1,333.59
4073,1621,47,1,2,432.53
4074,1621,111,10,1,320.27
4075,1621,68,1,1,836.16
4076,1622,139,5,1,821.64
4077,1622,98,7,1,997.93
4078,1623,82,1,1,585.62
4079,1623,91,4,1,193.0
4080,1623,152,5,1,128.5
4081,1624,44,6,1,558.26
4082,1624,151,10,2,653.16
4083,1625,85,9,1,951.36
4084,1625,5,8,1,103.58
4085,1626,152,7,1,128.5
4086,1626,164,9,2,532.51
4087,1627,68,9,1,836.16
4088,1627,24,4,1,555.4
4089,1628,164,6,1,532.51
4090,1628,197,8,1,930.21
4091,1628,127,1,1,221.45
4092,1629,63,2,1,197.71
4093,1630,114,2,1,270.9
4094,1631,131,2,1,903.88
4095,1631,29,8,1,437.82
4096,1632,158,8,1,703.85
4097,1632,15,2,1,722.34
4098,1632,57,10,2,745.42
4099,1632,76,3,1,489.36
4100,1633,151,8,2,653.16
4101,1633,68,7,1,836.16
4102,1634,54,5,1,23.5
4103,1634,98,6,1,997.93
4104,1634,156,8,1,220.45
4105,1634,102,2,1,221.59
4106,1635,134,3,1,797.28
4107,1635,21,4,1,794.38
4108,1635,147,6,1,418.97
4109,1635,191,2,1,333.59
4110,1636,99,5,1,22.5
4111,1637,150,2,1,419.5
4112,1638,51,10,1,955.07
4113,1639,37,8,1,719.01
4114,1639,133,4,1,985.17
4115,1639,34,1,1,348.57
4116,1639,78,4,1,708.19
4117,1640,84,3,1,365.63
4118,1640,48,10,1,773.02
4119,1640,152,6,1,128.5
4120,1640,185,2,1,928.57
4121,1640,16,4,1,38.83
4122,1641,94,9,1,533.58
4123,1642,59,3,1,302.4
4124,1642,58,6,1,754.99
4125,1642,174,1,1,32.87
4126,1643,46,10,1,43.61
4127,1644,167,3,1,601.08
4128,1644,10,6,1,981.04
4129,1644,20,5,1,634.46
4130,1644,141,3,2,644.15
4131,1644,123,6,1,402.2
4132,1645,186,5,2,896.45
4133,1646,109,9,1,720.82
4134,1646,59,5,2,302.4
4135,1646,131,4,1,903.88
4136,1647,160,7,1,564.03
4137,1647,158,9,1,703.85
4138,1647,108,2,1,748.66
4139,1648,110,7,2,512.42
4140,1648,36,4,1,502.46
4141,1648,126,10,1,414.87
4142,1648,50,3,1,123.14
4143,1649,154,3,1,401.7
4144,1649,150,7,1,419.5
4145,1650,127,2,2,221.45
4146,1650,38,6,1,587.0
4147,1650,23,5,1,580.85
4148,1651,88,9,1,761.38
4149,1651,146,1,1,110.58
4150,1651,110,10,1,512.42
4151,1652,2,2,1,386.09
4152,1652,46,5,1,43.61
4153,1652,102,2,1,221.59
4154,1653,61,9,1,909.57
4155,1653,36,7,2,502.46
4156,1654,190,3,1,247.15
4157,1654,46,5,1,43.61
4158,1654,90,2,1,941.15
4159,1655,21,8,1,794.38
4160,1655,78,2,1,708.19
4161,1655,166,6,1,86.54
4162,1656,82,4,1,585.62
4163,1657,144,7,1,100.69
4164,1657,183,4,1,113.28
4165,1658,47,2,1,432.53
4166,1658,62,6,1,75.44
4167,1658,54,10,1,23.5
4168,1658,86,8,1,46.22
4169,1658,164,8,1,532.51
4170,1659,80,9,1,63.36
4171,1660,71,9,1,23.43
4172,1660,24,4,1,555.4
4173,1661,88,4,2,761.38
4174,1661,49,3,1,634.51
4175,1662,82,6,2,585.62
4176,1662,47,6,1,432.53
4177,1663,37,9,1,719.01
4178,1664,42,6,1,836.17
4179,1665,67,7,1,86.38
4180,1665,60,9,1,478.08
4181,1665,141,7,2,644.15
4182,1665,157,3,1,513.34
4183,1665,96,4,1,576.53
4184,1666,193,6,1,536.84
4185,1666,84,7,1,365.63
4186,1666,36,7,1,502.46
4187,1666,162,1,1,418.29
4188,1667,18,1,1,770.74
4189,1667,95,5,1,196.96
4190,1667,125,2,1,607.71
4191,1668,60,3,1,478.08
4192,1668,55,7,1,809.77
4193,1669,131,8,1,903.88
4194,1669,83,2,1,583.21
4195,1670,151,5,1,653.16
4196,1670,180,6,1,150.75
4197,1671,88,7,2,761.38
4198,1672,96,2,1,576.53
4199,1672,145,10,1,779.15
4200,1672,85,8,1,951.36
4201,1673,84,2,1,365.63
4202,1673,38,4,1,587.0
4203,1674,19,3,1,422.3
4204,1675,185,9,2,928.57
4205,1676,182,10,2,485.06
4206,1676,188,1,1,349.31
4207,1677,17,3,1,597.23
4208,1677,31,6,1,351.45
4209,1678,188,9,1,349.31
4210,1678,7,1,1,736.9
4211,1679,139,10,1,821.64
4212,1679,152,4,1,128.5
4213,1679,64,7,1,471.5
4214,1680,84,5,1,365.63
4215,1680,72,10,2,810.01
4216,1680,46,6,2,43.61
4217,1680,8,1,1,561.44
4218,1681,110,3,1,512.42
4219,1681,19,9,1,422.3
4220,1681,16,8,1,38.83
4221,1682,159,7,1,608.3
4222,1682,42,2,1,836.17
4223,1682,188,8,1,349.31
4224,1683,75,7,1,166.93
4225,1683,171,6,2,582.55
4226,1683,109,8,1,720.82
4227,1684,127,5,2,221.45
4228,1684,100,7,1,291.15
4229,1684,183,2,2,113.28
4230,1684,145,7,1,779.15
4231,1684,153,1,1,263.0
4232,1685,7,5,1,736.9
4233,1685,126,9,1,414.87
4234,1685,182,8,1,485.06
4235,1685,176,9,1,278.96
4236,1685,128,4,2,951.94
4237,1686,86,9,1,46.22
4238,1686,66,6,1,243.63
4239,1687,9,7,1,44.76
4240,1687,55,6,1,809.77
4241,1688,35,8,1,855.57
4242,1688,73,5,1,53.67
4243,1689,133,1,1,985.17
4244,1689,57,4,1,745.42
4245,1689,83,6,1,583.21
4246,1690,39,7,1,894.98
4247,1690,160,2,1,564.03
4248,1691,47,2,2,432.53
4249,1691,25,6,1,949.14
4250,1691,121,10,1,207.99
4251,1691,186,10,1,896.45
4252,1692,97,3,1,428.97
4253,1692,178,1,2,457.92
4254,1693,35,8,1,855.57
4255,1693,158,9,1,703.85
4256,1693,165,8,1,540.1
4257,1693,93,8,2,394.77
4258,1694,194,6,1,184.42
4259,1694,107,3,1,249.58
4260,1694,198,10,1,536.27
4261,1695,142,3,2,974.97
4262,1696,97,6,1,428.97
4263,1696,182,10,1,485.06
4264,1697,79,4,1,968.01
4265,1697,61,6,1,909.57
4266,1698,73,8,1,53.67
4267,1698,69,4,1,361.1
4268,1698,170,6,2,203.94
4269,1699,126,1,1,414.87
4270,1699,148,8,1,953.55
4271,1699,26,7,2,651.97
4272,1700,121,8,1,207.99
4273,1700,20,1,1,634.46
4274,1700,143,6,1,358.03
4275,1701,31,1,1,351.45
4276,1701,89,4,1,476.64
4277,1702,11,5,1,254.0
4278,1702,120,2,1,856.35
4279,1702,18,7,1,770.74
4280,1703,33,4,1,155.41
4281,1703,2,4,1,386.09
4282,1704,9,2,1,44.76
4283,1704,112,5,1,549.05
4284,1704,3,10,1,881.76
4285,1704,82,8,1,585.62
4286,1705,157,6,2,513.34
4287,1706,19,4,1,422.3
4288,1706,173,7,2,180.34
4289,1706,166,3,1,86.54
4290,1707,186,5,1,896.45
4291,1707,7,2,1,736.9
4292,1708,28,6,2,30.39
4293,1708,158,10,1,703.85
4294,1709,28,9,1,30.39
4295,1709,183,9,1,113.28
4296,1709,118,10,1,176.49
4297,1709,46,5,1,43.61
4298,1710,24,10,1,555.4
4299,1710,31,6,1,351.45
4300,1710,154,1,1,401.7
4301,1711,193,1,1,536.84
4302,1712,123,4,1,402.2
4303,1712,158,1,1,703.85
4304,1712,36,7,2,502.46
4305,1713,142,8,1,974.97
4306,1714,7,2,2,736.9
4307,1714,158,3,1,703.85
4308,1714,54,8,1,23.5
4309,1714,103,1,2,275.16
4310,1714,181,9,1,189.96
4311,1715,193,10,1,536.84
4312,1715,90,10,1,941.15
4313,1715,124,7,1,574.46
4314,1715,191,7,1,333.59
4315,1716,119,6,1,40.27
4316,1716,111,5,2,320.27
4317,1716,167,6,2,601.08
4318,1717,38,8,1,587.0
4319,1718,173,1,2,180.34
4320,1718,48,10,1,773.02
4321,1719,77,8,1,209.16
4322,1719,169,9,1,698.16
4323,1719,160,9,2,564.03
4324,1720,26,9,1,651.97
4325,1720,184,4,1,354.38
4326,1720,145,4,1,779.15
4327,1720,45,9,1,541.25
4328,1721,10,2,1,981.04
4329,1721,71,10,1,23.43
4330,1721,102,5,1,221.59
4331,1722,127,8,1,221.45
4332,1722,81,6,1,244.06
4333,1723,132,3,1,543.86
4334,1723,59,5,1,302.4
4335,1723,89,9,1,476.64
4336,1723,62,3,2,75.44
4337,1723,115,3,1,987.09
4338,1724,16,5,1,38.83
4339,1725,170,6,1,203.94
4340,1725,121,1,2,207.99
4341,1726,19,4,1,422.3
4342,1726,195,5,1,63.42
4343,1727,90,2,1,941.15
4344,1727,188,1,1,349.31
4345,1728,139,4,1,821.64
4346,1729,17,9,1,597.23
4347,1729,72,9,1,810.01
4348,1730,113,2,1,574.77
4349,1731,89,9,1,476.64
4350,1731,56,8,1,166.6
4351,1731,146,8,1,110.58
4352,1732,152,6,1,128.5
4353,1732,66,7,1,243.63
4354,1732,163,1,1,336.41
4355,1733,27,4,1,468.82
4356,1733,153,3,1,263.0
4357,1733,83,1,1,583.21
4358,1734,90,7,2,941.15
4359,1735,20,5,2,634.46
4360,1735,64,7,1,471.5
4361,1736,40,6,1,630.89
4362,1736,165,7,1,540.1
4363,1736,200,6,1,397.96
4364,1737,130,8,1,238.03
4365,1738,173,1,1,180.34
4366,1738,47,4,1,432.53
4367,1738,54,6,1,23.5
4368,1739,26,3,1,651.97
4369,1739,113,8,1,574.77
4370,1739,44,4,2,558.26
4371,1740,70,9,1,715.14
4372,1740,88,2,1,761.38
4373,1741,40,4,2,630.89
4374,1741,198,9,1,536.27
4375,1741,139,7,1,821.64
4376,1741,140,10,1,953.32
4377,1742,46,3,1,43.61
4378,1743,31,4,1,351.45
4379,1744,118,7,1,176.49
4380,1744,56,4,1,166.6
4381,1745,48,9,1,773.02
4382,1745,87,2,1,928.89
4383,1745,6,6,1,38.87
4384,1745,132,2,1,543.86
4385,1746,138,8,1,988.12
4386,1747,162,3,1,418.29
4387,1747,121,2,2,207.99
4388,1747,150,2,1,419.5
4389,1747,44,7,1,558.26
4390,1748,87,9,1,928.89
4391,1748,70,2,1,715.14
4392,1748,30,10,1,342.05
4393,1748,77,3,1,209.16
4394,1748,1,1,1,151.01
4395,1749,79,8,1,968.01
4396,1749,86,5,1,46.22
4397,1749,160,1,1,564.03
4398,1750,17,7,1,597.23
4399,1751,107,10,1,249.58
4400,1751,101,5,1,672.2
4401,1751,38,7,1,587.0
4402,1752,64,4,2,471.5
4403,1752,71,4,2,23.43
4404,1752,126,7,1,414.87
4405,1752,3,8,2,881.76
4406,1753,51,6,1,955.07
4407,1753,39,7,1,894.98
4408,1753,64,2,1,471.5
4409,1753,21,7,1,794.38
4410,1754,30,9,1,342.05
4411,1754,143,10,2,358.03
4412,1755,139,9,1,821.64
4413,1755,150,6,2,419.5
4414,1756,183,6,1,113.28
4415,1757,37,7,1,719.01
4416,1757,26,5,1,651.97
4417,1757,128,8,1,951.94
4418,1758,75,1,1,166.93
4419,1758,83,5,1,583.21
4420,1758,100,4,1,291.15
4421,1758,14,8,1,719.07
4422,1759,27,6,2,468.82
4423,1759,45,1,2,541.25
4424,1760,57,1,1,745.42
4425,1760,43,3,1,763.31
4426,1760,180,10,1,150.75
4427,1760,61,6,1,909.57
4428,1761,145,7,1,779.15
4429,1761,97,5,1,428.97
4430,1762,163,1,1,336.41
4431,1762,23,8,1,580.85
4432,1762,4,7,1,451.12
4433,1763,6,9,1,38.87
4434,1763,5,7,1,103.58
4435,1763,112,3,1,549.05
4436,1763,26,2,1,651.97
4437,1764,35,4,1,855.57
4438,1764,134,1,1,797.28
4439,1765,115,9,1,987.09
4440,1765,69,2,2,361.1
4441,1766,80,5,1,63.36
4442,1767,92,10,1,421.64
4443,1767,10,2,1,981.04
4444,1767,186,8,2,896.45
4445,1768,77,3,1,209.16
4446,1768,88,10,1,761.38
4447,1768,11,9,1,254.0
4448,1769,70,5,1,715.14
4449,1769,184,6,2,354.38
4450,1770,11,2,1,254.0
4451,1770,115,3,1,987.09
4452,1770,160,3,1,564.03
4453,1770,171,8,1,582.55
4454,1771,137,7,2,163.62
4455,1772,159,1,1,608.3
4456,1772,17,2,1,597.23
4457,1772,74,6,1,728.08
4458,1772,153,9,1,263.0
4459,1773,137,4,1,163.62
4460,1773,44,10,1,558.26
4461,1774,181,3,1,189.96
4462,1774,31,1,1,351.45
4463,1775,55,6,1,809.77
4464,1775,142,8,1,974.97
4465,1775,152,6,1,128.5
4466,1776,27,10,1,468.82
4467,1776,127,9,2,221.45
4468,1776,102,3,1,221.59
4469,1776,55,10,1,809.77
4470,1777,118,6,1,176.49
4471,1777,46,5,2,43.61
4472,1777,161,2,1,988.03
4473,1778,66,6,1,243.63
4474,1778,157,7,1,513.34
4475,1778,151,8,1,653.16
4476,1779,32,1,1,291.3
4477,1779,68,1,1,836.16
4478,1779,110,9,1,512.42
4479,1780,11,9,1,254.0
4480,1780,44,10,1,558.26
4481,1781,129,6,1,686.74
4482,1781,43,5,1,763.31
4483,1781,84,3,1,365.63
4484,1781,67,8,1,86.38
4485,1782,159,6,1,608.3
4486,1782,165,2,1,540.1
4487,1782,200,3,2,397.96
4488,1782,56,4,1,166.6
4489,1783,14,1,1,719.07
4490,1783,33,8,1,155.41
4491,1783,148,9,1,953.55
4492,1784,141,9,1,644.15
4493,1785,194,6,1,184.42
4494,1785,23,6,1,580.85
4495,1786,63,3,1,197.71
4496,1786,118,8,1,176.49
4497,1787,128,1,1,951.94
4498,1787,176,4,1,278.96
4499,1787,82,8,1,585.62
4500,1787,78,1,1,708.19
4501,1788,3,9,1,881.76
4502,1788,102,7,1,221.59
4503,1788,96,10,1,576.53
4504,1789,17,6,1,597.23
4505,1789,7,2,1,736.9
4506,1789,148,4,1,953.55
4507,1790,179,3,1,415.56
4508,1791,184,2,2,354.38
4509,1791,65,6,1,628.22
4510,1792,168,8,1,291.48
4511,1792,96,9,1,576.53
4512,1792,166,7,1,86.54
4513,1793,192,4,1,972.53
4514,1793,90,1,1,941.15
4515,1794,13,5,1,519.86
4516,1794,165,6,1,540.1
4517,1795,75,8,1,166.93
4518,1795,90,8,1,941.15
4519,1795,102,2,1,221.59
4520,1795,186,3,1,896.45
4521,1796,183,1,1,113.28
4522,1796,72,5,1,810.01
4523,1796,184,3,2,354.38
4524,1797,70,4,2,715.14
4525,1798,92,9,1,421.64
4526,1798,81,8,1,244.06
4527,1798,19,4,1,422.3
4528,1799,65,4,1,628.22
4529,1799,111,8,1,320.27
4530,1800,125,4,1,607.71
4531,1800,3,3,2,881.76
4532,1801,38,7,1,587.0
4533,1801,169,6,1,698.16
4534,1802,8,1,2,561.44
4535,1802,159,8,2,608.3
4536,1803,26,5,2,651.97
4537,1803,51,2,1,955.07
4538,1803,80,6,1,63.36
4539,1803,149,9,1,451.03
4540,1804,1,2,1,151.01
4541,1804,173,7,2,180.34
4542,1805,170,5,1,203.94
4543,1805,175,5,1,864.68
4544,1806,133,2,1,985.17
4545,1806,53,3,1,828.48
4546,1807,175,5,1,864.68
4547,1807,184,2,1,354.38
4548,1807,186,9,1,896.45
4549,1808,197,5,1,930.21
4550,1808,79,2,1,968.01
4551,1808,160,6,1,564.03
4552,1808,29,9,2,437.82
4553,1808,119,3,1,40.27
4554,1809,136,2,1,855.45
4555,1809,113,6,1,574.77
4556,1809,70,4,1,715.14
4557,1810,150,6,1,419.5
4558,1810,157,4,1,513.34
4559,1810,149,1,1,451.03
4560,1810,198,1,1,536.27
4561,1810,21,3,1,794.38
4562,1811,66,5,1,243.63
4563,1811,199,5,1,476.86
4564,1811,39,5,1,894.98
4565,1812,110,8,1,512.42
4566,1813,153,1,1,263.0
4567,1813,169,1,1,698.16
4568,1814,51,10,1,955.07
4569,1814,34,6,2,348.57
4570,1814,187,8,1,644.9
4571,1814,108,2,1,748.66
4572,1815,143,10,1,358.03
4573,1816,58,2,1,754.99
4574,1816,117,7,2,312.78
4575,1816,85,2,1,951.36
4576,1816,74,1,1,728.08
4577,1817,188,10,2,349.31
4578,1818,82,6,1,585.62
4579,1819,52,6,1,849.76
4580,1819,46,7,2,43.61
4581,1819,89,7,2,476.64
4582,1820,192,8,1,972.53
